date,net_return
2015-06-01,0.0028898925545606247
2015-06-02,-0.0016511682031890018
2015-06-03,0.0025473458198248533
2015-06-04,-0.007837245295508777
2015-06-05,-0.0037251304187860823
2015-06-08,-0.007229451232033668
2015-06-09,2.1658311706529432e-05
2015-06-10,0.011167825733924719
2015-06-11,0.0022465907287589904
2015-06-12,-0.008174110023526415
2015-06-15,-0.006045420039665239
2015-06-16,0.006610054058515447
2015-06-17,0.0038511167587489403
2015-06-18,0.012806008479544717
2015-06-19,-0.005387760456119883
2015-06-22,0.004902379957696379
2015-06-23,0.001851854108351425
2015-06-24,-0.005395894397580703
2015-06-25,-0.0028219313508768273
2015-06-26,-0.002277996122562409
2015-06-29,-0.019854804184928354
2015-06-30,0.0014620154755529136
2015-07-01,0.008403567964563097
2015-07-02,0.00055190177033837
2015-07-06,-0.0023088511471240913
2015-07-07,0.005157439741095393
2015-07-08,-0.01282459524205104
2015-07-09,0.0011462047375556672
2015-07-10,0.013901540676010127
2015-07-13,0.015456859700611947
2015-07-14,0.005749125248710518
2015-07-15,2.7844848007330114e-06
2015-07-16,0.009490618712151067
2015-07-17,0.009264865149387846
2015-07-20,0.00270246635240623
2015-07-21,-0.00244430848365218
2015-07-22,-0.00511990536284046
2015-07-23,-0.003948985339252031
2015-07-24,0.0021428658269899703
2015-07-27,-0.00637029449914317
2015-07-28,0.008546659612764351
2015-07-29,0.009124004868415803
2015-07-30,-0.0007384916406913966
2015-07-31,-0.0031706163054694425
2015-08-03,0.0005727910790682689
2015-08-04,-0.0024684127982884663
2015-08-05,0.00211143371792355
2015-08-06,-0.008938720968001523
2015-08-07,0.0021472438915972614
2015-08-10,0.011494554860886463
2015-08-11,-0.007694704321917656
2015-08-12,0.0010748754685412365
2015-08-13,0.0015920782946801104
2015-08-14,0.0033436232778087938
2015-08-17,0.003286295668246897
2015-08-18,-0.003077999414219046
2015-08-19,-0.006840281221331179
2015-08-20,-0.02395525267841425
2015-08-21,-0.03576245696641722
2015-08-24,-0.03922928391073166
2015-08-25,-0.010454620968961992
2015-08-26,0.04966426667065549
2015-08-27,0.023260856276490216
2015-08-28,-0.0005861831087465852
2015-08-31,-0.00917008594749813
2015-09-01,-0.02876894658660689
2015-09-02,0.023227255046097683
2015-09-03,-0.0008561361178164306
2015-09-04,-0.014432237137006143
2015-09-08,0.026954437585435587
2015-09-09,-0.013096738681713127
2015-09-10,0.008073598179729524
2015-09-11,0.006983568455402267
2015-09-14,-0.004367131819661418
2015-09-15,0.010502703877955488
2015-09-16,0.006762081740839365
2015-09-17,0.0013186492064869437
2015-09-18,-0.012190822375557353
2015-09-21,0.007683192210559575
2015-09-22,-0.01235719302985605
2015-09-23,0.0007665741083520139
2015-09-24,0.0005495125969574577
2015-09-25,-0.0004807935690231968
2015-09-28,-0.020340992812045267
2015-09-29,0.0009403554742970499
2015-09-30,0.020509391435888258
2015-10-01,0.001805718145397206
2015-10-02,0.014323927063132347
2015-10-05,0.017344491530474127
2015-10-06,-0.00012049575715389338
2015-10-07,0.00730100106862519
2015-10-08,0.00419926029650175
2015-10-09,0.002452559548971278
2015-10-12,0.005178121364795452
2015-10-13,-0.0014956977238093083
2015-10-14,-0.007195904896369121
2015-10-15,0.015456837146521796
2015-10-16,0.007781214673128645
2015-10-19,0.0029986328506443893
2015-10-20,-0.004611349797360553
2015-10-21,-0.004983385981585764
2015-10-22,0.02327712303908247
2015-10-23,0.021103499566514028
2015-10-26,0.0016178146763341505
2015-10-27,5.9890360768477535e-05
2015-10-28,0.008717209637693957
2015-10-29,-0.0017738880604381002
2015-10-30,-0.006693768057820404
2015-11-02,0.008052096888649274
2015-11-03,0.003706363412426139
2015-11-04,0.0007140828234628582
2015-11-05,0.004891379259752027
2015-11-06,0.009590063614776545
2015-11-09,-0.008232942589202596
2015-11-10,0.0007606372122181959
2015-11-11,0.0003300077219943187
2015-11-12,-0.01080063602211856
2015-11-13,-0.018295955375032924
2015-11-16,0.012620934559319119
2015-11-17,0.002128988741851856
2015-11-18,0.01810450838572586
2015-11-19,0.0016971186392851223
2015-11-20,0.005671771938400072
2015-11-23,-0.0008876378127015139
2015-11-24,-0.0003051652275630756
2015-11-25,0.0006241003069096251
2015-11-27,-0.00031162635893167145
2015-11-30,-0.005270604793595535
2015-12-01,0.014821422348846092
2015-12-02,-0.008037503928921441
2015-12-03,-0.011804244894554228
2015-12-04,0.022216877943026292
2015-12-07,-0.004722628502131898
2015-12-08,-0.003489686248026258
2015-12-09,-0.011049295503984147
2015-12-10,0.0032257842393657032
2015-12-11,-0.018156438726439017
2015-12-14,0.010150535369532365
2015-12-15,0.009806266551630083
2015-12-16,0.013935633643186174
2015-12-17,-0.01207630421375061
2015-12-18,-0.01999213422347801
2015-12-21,0.008410282405225677
2015-12-22,0.005379561021626955
2015-12-23,0.007044927727249961
2015-12-24,-0.0013834673968704525
2015-12-28,0.0032356378857945067
2015-12-29,0.012755653796765909
2015-12-30,-0.006661432765065145
2015-12-31,-0.012673709624084761
2016-01-04,-0.01968055918873801
2016-01-05,0.0019653837717574785
2016-01-06,-0.011196308521043696
2016-01-07,-0.026430680294586617
2016-01-08,-0.010810216735362421
2016-01-11,0.006783761097263641
2016-01-12,0.009558891672835523
2016-01-13,-0.02775150504140622
2016-01-14,0.01294122694663935
2016-01-15,-0.02997491347013359
2016-01-19,0.004403302468030779
2016-01-20,-0.012676351422311272
2016-01-21,0.007408968183407527
2016-01-22,0.02281192811020505
2016-01-25,-0.007958932157467125
2016-01-26,0.012598227179076549
2016-01-27,-0.017196976686603804
2016-01-28,0.021153533306319527
2016-01-29,0.019213040600452702
2016-02-01,-0.0013188091212167352
2016-02-02,-0.018300487065989968
2016-02-03,-0.0023467584349129433
2016-02-04,-0.0020374312211994816
2016-02-05,-0.028798022637048226
2016-02-08,-0.014080766368965159
2016-02-09,0.0009255185427055057
2016-02-10,-0.0007148943537181873
2016-02-11,-0.0023058405429343676
2016-02-12,0.01449054859838328
2016-02-16,0.016489568745916117
2016-02-17,0.01611346822996773
2016-02-18,-0.001843062015904895
2016-02-19,0.0025438003272091336
2016-02-22,0.016483639742373546
2016-02-23,-0.010359733955088157
2016-02-24,0.00441626543221596
2016-02-25,0.010012153558595749
2016-02-26,-0.005345827681997428
2016-02-29,-0.007559712361746906
2016-03-01,0.026360224588983794
2016-03-02,0.001905698269776046
2016-03-03,-0.0019215305443126551
2016-03-04,-0.0005250326232645319
2016-03-07,-0.004150855050293223
2016-03-08,-0.004752478975566632
2016-03-09,0.006142600746439575
2016-03-10,-0.0013746462425959782
2016-03-11,0.013791543157918085
2016-03-14,0.00192982960823751
2016-03-15,0.0026077593604605376
2016-03-16,0.0046970836238524605
2016-03-17,0.001791039660229199
2016-03-18,0.004647568098091082
2016-03-21,0.002160469648890162
2016-03-22,0.0001542927173960873
2016-03-23,0.00016593146147769744
2016-03-24,0.0018550983360778872
2016-03-28,-0.0002973634676681769
2016-03-29,0.011623646165632717
2016-03-30,0.00550503350091236
2016-03-31,-0.005047145219930993
2016-04-01,0.008851337143169324
2016-04-04,-0.0037841489237708803
2016-04-05,-0.0059868926190832505
2016-04-06,0.011402005421561112
2016-04-07,-0.010184269703032767
2016-04-08,0.0007039005010327504
2016-04-11,-0.0025912149899032233
2016-04-12,0.008112110109480097
2016-04-13,0.010547721792266707
2016-04-14,0.0022317553416564273
2016-04-15,-0.0004536582229682784
2016-04-18,0.008012095542459852
2016-04-19,-8.893586161973221e-05
2016-04-20,-0.0011086449580726132
2016-04-21,-0.0037532190942579646
2016-04-22,-0.009438354282328643
2016-04-25,0.0021269424029235484
2016-04-26,-0.0038344637696708928
2016-04-27,0.0006371868227823541
2016-04-28,-0.008647864535068828
2016-04-29,0.0028508256846282443
2016-05-02,0.011035569491282926
2016-05-03,-0.007489462778911937
2016-05-04,-0.0033354742254039227
2016-05-05,-0.00021336295166418662
2016-05-06,0.0089679593074945
2016-05-09,0.0012095373046747682
2016-05-10,0.013528155955764065
2016-05-11,-0.008543525688827769
2016-05-12,0.0010578241789076515
2016-05-13,0.0032469811793465198
2016-05-16,0.010530773557817508
2016-05-17,-0.011418379143055546
2016-05-18,0.0023443049637639213
2016-05-19,0.0008118661019582696
2016-05-20,0.005067218750058222
2016-05-23,-0.00275587759516549
2016-05-24,0.014641333284837188
2016-05-25,0.0047558926996880135
2016-05-26,0.0031558462242025076
2016-05-27,0.002509223344456135
2016-05-31,-0.00031708635878135993
2016-06-01,-0.000513200472910591
2016-06-02,0.0032096275750477243
2016-06-03,-0.003646573401354103
2016-06-06,0.003236487483315287
2016-06-07,-0.00016544152216924068
2016-06-08,0.003363932610040754
2016-06-09,0.002987873449208589
2016-06-10,-0.008321546016334613
2016-06-13,-0.006023238848930079
2016-06-14,0.000729951750966018
2016-06-15,-0.0021581549843094905
2016-06-16,0.0029407005519652696
2016-06-17,-0.009014618996713963
2016-06-20,0.006577663331197359
2016-06-21,0.0020369354716336385
2016-06-22,-0.0033379150814510927
2016-06-23,0.012297565921689069
2016-06-24,-0.03383575081808088
2016-06-27,-0.014915138192313937
2016-06-28,0.01877770187607153
2016-06-29,0.013924223300784577
2016-06-30,0.008191807961125397
2016-07-01,0.0022896355166415194
2016-07-05,-0.00030058383137820943
2016-07-06,0.006659234662496294
2016-07-07,0.0020267054762976855
2016-07-08,0.016047355478121084
2016-07-11,0.007629182406618362
2016-07-12,0.003933640574649067
2016-07-13,-0.0013466198037763721
2016-07-14,0.0059660620106170015
2016-07-15,-0.002172620185781571
2016-07-18,0.0046498737439937265
2016-07-19,0.003937298632314734
2016-07-20,0.0065749652788209545
2016-07-21,-0.005986925950264066
2016-07-22,0.00642183617765868
2016-07-25,-0.0009446925366286552
2016-07-26,-0.0016624467289149125
2016-07-27,-0.0014456340864745787
2016-07-28,0.002852328388530445
2016-07-29,0.0033819500304876904
2016-08-01,0.0019994725985670314
2016-08-02,-0.006330073905920441
2016-08-03,-0.00017250043747218946
2016-08-04,0.004243709251650962
2016-08-05,0.008673876788794166
2016-08-08,6.723229694083344e-06
2016-08-09,0.0013775381650600327
2016-08-10,-0.0014925348069578792
2016-08-11,0.004996776165865802
2016-08-12,0.005863195426612844
2016-08-15,0.0011075161157785285
2016-08-16,-0.004404356012918442
2016-08-17,-0.0015758346333076823
2016-08-18,0.0012390400208122099
2016-08-19,-0.002986197762939846
2016-08-22,0.00044608624823871956
2016-08-23,0.002422872303275536
2016-08-24,-0.004973792099400853
2016-08-25,-0.0006915939049551012
2016-08-26,0.001429913530277993
2016-08-29,0.004816846779251538
2016-08-30,-0.0032810379768739573
2016-08-31,-0.00140636274883843
2016-09-01,0.005097865871751539
2016-09-02,0.002508970095897345
2016-09-06,0.00790049316454211
2016-09-07,-0.003110636371558284
2016-09-08,-0.0023836416706436436
2016-09-09,-0.025148976279751545
2016-09-12,0.015326296905749048
2016-09-13,-0.011843717433556389
2016-09-14,0.001613545267324712
2016-09-15,0.013283378074577135
2016-09-16,-0.00047562626437247513
2016-09-19,-0.00040128411211026727
2016-09-20,0.0009364730351293371
2016-09-21,0.01017871737985332
2016-09-22,0.006612408084401
2016-09-23,-0.004784959731336413
2016-09-26,-0.010033219038606433
2016-09-27,0.012822713869317992
2016-09-28,0.005422716708269215
2016-09-29,-0.006210838951295372
2016-09-30,0.009737622068951124
2016-10-03,-0.0017319038257767039
2016-10-04,-0.0020325903795528344
2016-10-05,0.004516411693006761
2016-10-06,-0.0014698869649995006
2016-10-07,-0.0024039396141884994
2016-10-10,0.0044932710904317386
2016-10-11,-0.010967150925323188
2016-10-12,0.0007733028452363566
2016-10-13,-0.00510098452653962
2016-10-14,0.0011827765857808092
2016-10-17,-0.004117199788377213
2016-10-18,0.004990000665517247
2016-10-19,-0.0008406602873343161
2016-10-20,-0.00038834167228019023
2016-10-21,0.0038030121619565538
2016-10-24,0.0141063634746601
2016-10-25,-0.00019188347771426084
2016-10-26,-0.0005814356313810221
2016-10-27,-0.005918830893873461
2016-10-28,-0.0055408036574928765
2016-10-31,0.0009116977280159144
2016-11-01,-0.010125382190255827
2016-11-02,-0.007671469303627609
2016-11-03,-0.007248153934118373
2016-11-04,-0.005428745839133664
2016-11-07,0.027194567422178295
2016-11-08,0.004379270444303085
2016-11-09,0.0029508222201950485
2016-11-10,-0.010968348998255273
2016-11-11,0.037078442677197954
2016-11-14,-0.015521585011257222
2016-11-15,0.012017141375652018
2016-11-16,0.010981731211107348
2016-11-17,0.002990375661926059
2016-11-18,-0.000735366562327755
2016-11-21,0.007037652061230304
2016-11-22,0.0027075055290937122
2016-11-23,-0.000829923644252939
2016-11-25,0.0038428315638421306
2016-11-28,-0.00294148382940973
2016-11-29,-0.0007837505846163273
2016-11-30,-0.009123551695926158
2016-12-01,-0.014984408386755743
2016-12-02,0.002282814718745252
2016-12-05,0.014452900720018702
2016-12-06,0.0035115134965710837
2016-12-07,0.013063240652751329
2016-12-08,-0.0011010811059349868
2016-12-09,0.004463302742679254
2016-12-12,-0.0022217291681890794
2016-12-13,0.011185628258099545
2016-12-14,0.005253613697588921
2016-12-15,0.004951711973043116
2016-12-16,0.00046590904534227207
2016-12-19,0.006019478491004815
2016-12-20,0.00839488631963814
2016-12-21,-0.00045047128904585065
2016-12-22,-0.0001571344579910372
2016-12-23,0.004084515723101312
2016-12-27,0.015094578511958945
2016-12-28,-0.017812144928881724
2016-12-29,0.0029029525958357283
2016-12-30,-0.01362485042184225
2017-01-03,-0.0019585062139364506
2017-01-04,0.0063738120392458075
2017-01-05,-0.00040034726094262396
2017-01-06,0.007808318146664384
2017-01-09,0.006734917968060472
2017-01-10,-0.0022057727494041446
2017-01-11,0.00041922609773159536
2017-01-12,-0.004299602777421141
2017-01-13,0.001128798668348363
2017-01-17,-0.005145716878602324
2017-01-18,0.0032879593921524286
2017-01-19,0.0005629816046226477
2017-01-20,0.0011292154834456891
2017-01-23,0.0038538482198082757
2017-01-24,0.00846842620178978
2017-01-25,0.008079005087062496
2017-01-26,0.0042376236797219136
2017-01-27,0.0046973951482229825
2017-01-30,-0.007139255355336327
2017-01-31,-0.005426041405733217
2017-02-01,0.010468050925406924
2017-02-02,0.0030295483636528786
2017-02-03,0.0004882944316102478
2017-02-06,0.004550626306317751
2017-02-07,0.0052376792249515525
2017-02-08,0.0005608151522531468
2017-02-09,-0.0012243861587601934
2017-02-10,-0.0030955766289114672
2017-02-13,-0.0034169479468375563
2017-02-14,0.0041603287648621645
2017-02-15,0.005641912373026914
2017-02-16,5.246070883258014e-06
2017-02-17,0.0020203328588375147
2017-02-21,0.0120324459561989
2017-02-22,-5.0084249273885106e-05
2017-02-23,-0.015403750710563102
2017-02-24,0.0030609462252919606
2017-02-27,0.004915151670618512
2017-02-28,-0.0062953216990978556
2017-03-01,0.012283031704513503
2017-03-02,-0.009290390137512095
2017-03-03,-0.000767748426953041
2017-03-06,-0.00366313184455358
2017-03-07,0.0016694077117200834
2017-03-08,-7.202526236094187e-06
2017-03-09,0.001732244676208472
2017-03-10,0.0022763577767643817
2017-03-13,0.004919874021383608
2017-03-14,-0.00039413583191461043
2017-03-15,0.004443050467777709
2017-03-16,0.002113303263835409
2017-03-17,0.0034598566954264776
2017-03-20,0.0054291239733608165
2017-03-21,-0.014345037117208137
2017-03-22,0.007043553817984716
2017-03-23,-0.0030927786040221283
2017-03-24,-0.000637064102836371
2017-03-27,0.002092169603977956
2017-03-28,0.004039101418515045
2017-03-29,0.0016447951318887544
2017-03-30,0.0053153133234438155
2017-03-31,-0.0012766519887877914
2017-04-03,-0.00034955358659505276
2017-04-04,-0.009592168583605676
2017-04-05,-0.002716711274029837
2017-04-06,-0.00018992887125934832
2017-04-07,-0.0015526819329255703
2017-04-10,-0.0031485935155621814
2017-04-11,-0.000332170041143387
2017-04-12,-0.0031903294618335076
2017-04-13,-0.00723221084397796
2017-04-17,0.014615025891061117
2017-04-18,-0.0009567121154161473
2017-04-19,-0.0008244074371206445
2017-04-20,0.008169208910390857
2017-04-21,0.0004847363265509941
2017-04-24,0.01111017920195878
2017-04-25,0.009650788808367672
2017-04-26,-0.0020878108492926595
2017-04-27,0.005635639063786835
2017-04-28,0.00027635837947648234
2017-05-01,0.007788772825243928
2017-05-02,-0.0029981195653800974
2017-05-03,0.0007384682035949108
2017-05-04,-0.001078386065557213
2017-05-05,0.001292656967228023
2017-05-08,0.002061386505827434
2017-05-09,0.00020158810113590775
2017-05-10,0.02690702820245794
2017-05-11,0.006503220736539861
2017-05-12,0.0041805668276733154
2017-05-15,0.012399614675373316
2017-05-16,0.005348567475136123
2017-05-17,-0.0276739476721245
2017-05-18,0.009420333033853812
2017-05-19,0.008584030181351121
2017-05-22,0.008384284449548751
2017-05-23,-0.0016594812760573063
2017-05-24,0.006008639460412413
2017-05-25,0.004379791524921517
2017-05-26,0.005257774541805427
2017-05-30,0.004506377345245838
2017-05-31,-0.0018956925562180205
2017-06-01,0.0035936530445912496
2017-06-02,0.004104886506974603
2017-06-05,0.006544815803264159
2017-06-06,-0.004460482178620606
2017-06-07,0.004908705612362008
2017-06-08,0.014784004774501813
2017-06-09,-0.021759359786122867
2017-06-12,-0.0039468676465462815
2017-06-13,0.008229579346294313
2017-06-14,0.0004930579431081661
2017-06-15,-0.0011593310344010233
2017-06-16,0.0006956881750344035
2017-06-19,0.015683746793691222
2017-06-20,-0.003473803474578374
2017-06-21,0.005568715036168959
2017-06-22,-0.002629791289526562
2017-06-23,-0.0037365533215881763
2017-06-26,-0.005249459488155139
2017-06-27,-0.015020219321568162
2017-06-28,0.014730083156316187
2017-06-29,-0.016636265684563778
2017-06-30,-0.0035402978663007234
2017-07-03,-0.009110201247177985
2017-07-05,0.010458632244944255
2017-07-06,-0.005035051786037137
2017-07-07,0.011142858612007034
2017-07-10,0.012311099467689157
2017-07-11,0.0041120464124178024
2017-07-12,0.015993107984827448
2017-07-13,-0.0019312188996286617
2017-07-14,0.010249978631458045
2017-07-17,-0.0003593469607624522
2017-07-18,0.005765669640081406
2017-07-19,0.002988195797152704
2017-07-20,0.002496539945323395
2017-07-21,0.00045756427041565573
2017-07-24,-0.00218137841165722
2017-07-25,0.002269196593728262
2017-07-26,0.007352774947800844
2017-07-27,-0.004807749007681994
2017-07-28,0.001546104873685783
2017-07-31,-0.0060686889470313865
2017-08-01,0.0053306448282168795
2017-08-02,0.0017912327494251645
2017-08-03,0.001154357663144312
2017-08-04,0.0024320731977665044
2017-08-07,0.010065458849763287
2017-08-08,-0.0032914903857378386
2017-08-09,0.0007501476728624112
2017-08-10,-0.019406727224535847
2017-08-11,-0.008741834468775744
2017-08-14,0.02397693959844105
2017-08-15,-0.0011334067558600447
2017-08-16,-0.0016580668687882216
2017-08-17,-0.016506044662291885
2017-08-18,-0.0019365976547440766
2017-08-21,-0.0023545733998019402
2017-08-22,0.013127490992550062
2017-08-23,0.0006978318767081326
2017-08-24,-0.002781449755771548
2017-08-25,-0.0021005392560633496
2017-08-28,0.003186345260467238
2017-08-29,0.0021125322307493644
2017-08-30,0.004731001559104664
2017-08-31,0.008644051370158223
2017-09-01,0.0016892776260033493
2017-09-05,-0.010996775713934537
2017-09-06,0.0027781005434004413
2017-09-07,0.003567279248025912
2017-09-08,-0.007609199690996271
2017-09-11,0.015193022443084958
2017-09-12,0.0020887072412514307
2017-09-13,0.0033588307045089305
2017-09-14,-0.002449210909153954
2017-09-15,0.01589723969116763
2017-09-18,0.008792315223177471
2017-09-19,0.0018386783896875425
2017-09-20,-0.00014091182969233618
2017-09-21,-0.009902495546883161
2017-09-22,-0.0032357073972021366
2017-09-25,-0.01751640379892916
2017-09-26,0.0009490907295786055
2017-09-27,0.00925070131961414
2017-09-28,0.0024683541994925395
2017-09-29,0.007275890805552132
2017-10-02,0.002598328328223598
2017-10-03,0.002685998226282349
2017-10-04,0.0016588828192021232
2017-10-05,0.006844074425899294
2017-10-06,0.0024813907999186036
2017-10-09,0.006375586666005129
2017-10-10,0.006069048299961466
2017-10-11,0.0068112887551001755
2017-10-12,-0.00015553873944196273
2017-10-13,0.0069897767911428765
2017-10-16,0.00603613755503174
2017-10-17,0.0014313556972760377
2017-10-18,-0.000762631842326611
2017-10-19,-0.0015281678352815353
2017-10-20,0.0017725046908767528
2017-10-23,-0.004266203948256608
2017-10-24,0.005417001502793006
2017-10-25,-0.008749848998667265
2017-10-26,0.004514892434194229
2017-10-27,0.0281296927004675
2017-10-30,0.0028850054548841264
2017-10-31,0.003874160574494745
2017-11-01,0.003789334063585059
2017-11-02,-0.0017656130425868222
2017-11-03,0.006642039827453372
2017-11-06,0.0032680710973629346
2017-11-07,0.004173918266324739
2017-11-08,-0.0017230751534225153
2017-11-09,-0.007387920451612295
2017-11-10,0.01162819590346409
2017-11-13,-0.002440575477299811
2017-11-14,0.002415506494557018
2017-11-15,-0.009209825974662245
2017-11-16,0.010466544965515023
2017-11-17,-0.005971826602970798
2017-11-20,0.004707710890143657
2017-11-21,0.009077259308698515
2017-11-22,-0.0015623712914606402
2017-11-24,0.006528323199894492
2017-11-27,-0.0008941778655335852
2017-11-28,0.0010695579822381784
2017-11-29,-0.023977292656805482
2017-11-30,0.013110960821314022
2017-12-01,-0.006359528894547939
2017-12-04,-0.016460546464061254
2017-12-05,0.00043057333378770934
2017-12-06,0.004715962277906716
2017-12-07,0.005619004774219727
2017-12-08,0.0029476742445484483
2017-12-11,0.0067517054013475075
2017-12-12,-0.003563235461736758
2017-12-13,-0.0032269807032578868
2017-12-14,0.0005314003160239444
2017-12-15,0.013137916753635848
2017-12-18,0.01189871628908512
2017-12-19,-0.0034478738843986
2017-12-20,-0.0012009449928785942
2017-12-21,-0.002248502348347281
2017-12-22,-0.0018735825664353278
2017-12-26,0.002070142299394284
2017-12-27,0.0014867111632859142
2017-12-28,0.0011847941736100598
2017-12-29,-0.008898987006249581
2018-01-02,0.014537233607339939
2018-01-03,0.019602011334874714
2018-01-04,0.003730249661823448
2018-01-05,0.010367177074925182
2018-01-08,0.009866767900520212
2018-01-09,0.0009543504509299527
2018-01-10,0.0009063418623989072
2018-01-11,0.006627147025855651
2018-01-12,0.004480156345388897
2018-01-16,-0.0048298744191289655
2018-01-17,0.014329152436268311
2018-01-18,-0.001998609828572584
2018-01-19,0.007930883035768055
2018-01-22,0.012444662539150997
2018-01-23,0.007994394026195728
2018-01-24,-0.004851214238841828
2018-01-25,0.004267246723895113
2018-01-26,0.018903517094505107
2018-01-29,0.0003956319371862804
2018-01-30,-0.010694151031295007
2018-01-31,0.005228231082491375
2018-02-01,-0.0063459943259464024
2018-02-02,-0.021194074845357402
2018-02-05,-0.053677829896058515
2018-02-06,0.03273195460254308
2018-02-07,-0.001144685295233594
2018-02-08,-0.04393457283365354
2018-02-09,0.027707613853377833
2018-02-12,0.008517523062181898
2018-02-13,0.007763140188254081
2018-02-14,0.019552061477376093
2018-02-15,0.016503490092524498
2018-02-16,-0.003994791919177065
2018-02-20,0.0022678479740123603
2018-02-21,-0.010987541703037285
2018-02-22,0.0036224396224848743
2018-02-23,0.01609345217165714
2018-02-26,0.01095791948170377
2018-02-27,-0.008438432220514325
2018-02-28,-0.011545763070969772
2018-03-01,-0.02295713584753023
2018-03-02,0.005378189841232395
2018-03-05,0.008586530924527214
2018-03-06,0.006981167004129096
2018-03-07,0.0004137742249501475
2018-03-08,0.0030854597677469897
2018-03-09,0.017730430234433214
2018-03-12,0.003299010139713454
2018-03-13,-0.00820243817364208
2018-03-14,-0.0020164057108503775
2018-03-15,0.001151540545273111
2018-03-16,0.0018467780818633983
2018-03-19,-0.022770212989243088
2018-03-20,0.013590183398265454
2018-03-21,-0.003157252871928806
2018-03-22,-0.02535744282263852
2018-03-23,-0.0255188155694831
2018-03-26,0.03587453147656783
2018-03-27,-0.0380748324457485
2018-03-28,-0.011012583777394336
2018-03-29,0.02552965383475403
2018-04-02,-0.031739878974547775
2018-04-03,0.015364683408907398
2018-04-04,0.00825340438270139
2018-04-05,0.004057393803782894
2018-04-06,-0.025362325798516494
2018-04-09,0.003508779907805737
2018-04-10,0.029792835743560397
2018-04-11,-0.00639707945054091
2018-04-12,0.01712624571430954
2018-04-13,-0.007596994483051067
2018-04-16,0.004761529841587064
2018-04-17,0.019085080318248293
2018-04-18,0.000481525848511577
2018-04-19,-0.008355191173854304
2018-04-20,-0.008114433955537348
2018-04-23,-0.006258126836700906
